"","date","state","confirmed","Casos.Estimado","t","Casos.Forecast","Casos.Lo.80","Casos.Hi.80","Casos.Lo.95","Casos.Hi.95","deaths","Obitos.Estimado","Obitos.Forecast","Obitos.Lo.80","Obitos.Hi.80","Obitos.Lo.95","Obitos.Hi.95"
"4524",2020-05-12,"RR",1411,1344.96475618322,51,NA,NA,NA,NA,NA,28,25.5216910339769,NA,NA,NA,NA,NA
"4525",2020-05-13,"RR",1411,1485.89536375237,52,NA,NA,NA,NA,NA,29,29.4715409254478,NA,NA,NA,NA,NA
"4526",2020-05-14,"RR",1500,1458.48970921846,53,NA,NA,NA,NA,NA,37,30.0632914410488,NA,NA,NA,NA,NA
"4527",2020-05-15,"RR",1589,1567.73045070935,54,NA,NA,NA,NA,NA,40,39.9492154450005,NA,NA,NA,NA,NA
"4528",2020-05-16,"RR",1706,1656.56454553301,55,NA,NA,NA,NA,NA,49,41.996375858795,NA,NA,NA,NA,NA
"4529",2020-05-17,"RR",1791,1783.09919596,56,NA,NA,NA,NA,NA,51,51.8597285925256,NA,NA,NA,NA,NA
"4530",2020-05-18,"RR",1882,1863.55077723845,57,NA,NA,NA,NA,NA,60,53.2828076034379,NA,NA,NA,NA,NA
"4531",2020-05-19,"RR",1988,1958.11397160846,58,NA,NA,NA,NA,NA,64,63.0934677007387,NA,NA,NA,NA,NA
"4532",2020-05-20,"RR",1988,2069.14062214214,59,NA,NA,NA,NA,NA,64,67.8618248040949,NA,NA,NA,NA,NA
"4533",2020-05-21,"RR",1988,2044.94419596112,60,NA,NA,NA,NA,NA,64,64.6777377862289,NA,NA,NA,NA,NA
"4534",2020-05-22,"RR",2296,2041.43243689401,61,NA,NA,NA,NA,NA,72,67.846263850702,NA,NA,NA,NA,NA
"4535",2020-05-23,"RR",2439,2420.48879382139,62,NA,NA,NA,NA,NA,72,76.4613016893977,NA,NA,NA,NA,NA
"4536",2020-05-24,"RR",2439,2534.53154989436,63,NA,NA,NA,NA,NA,84,75.4745887746181,NA,NA,NA,NA,NA
"4537",2020-05-25,"RR",2564,2508.24326177857,64,NA,NA,NA,NA,NA,86,88.7700570606986,NA,NA,NA,NA,NA
"4538",2020-05-26,"RR",2682,2659.76210030449,65,NA,NA,NA,NA,NA,102,90.0811782026858,NA,NA,NA,NA,NA
"4539",2020-05-27,"RR",2959,2775.9587159363,66,NA,NA,NA,NA,NA,102,107.050539063412,NA,NA,NA,NA,NA
"4540",2020-05-28,"RR",3098,3095.71632070561,67,NA,NA,NA,NA,NA,108,105.912203700139,NA,NA,NA,NA,NA
"4541",2020-05-29,"RR",3299,3211.14283888819,68,NA,NA,NA,NA,NA,110,109.944629798788,NA,NA,NA,NA,NA
"4542",2020-05-30,"RR",3474,3433.77255195287,69,NA,NA,NA,NA,NA,116,116.521926820801,NA,NA,NA,NA,NA
"4543",2020-05-31,"RR",3692,3607.22559427508,70,NA,NA,NA,NA,NA,116,118.792542537299,NA,NA,NA,NA,NA
"4544",2020-06-01,"RR",3850,3841.08092052033,71,NA,NA,NA,NA,NA,120,121.960215996304,NA,NA,NA,NA,NA
"4545",2020-06-02,"RR",4143,3990.1253801965,72,NA,NA,NA,NA,NA,124,122.537138124559,NA,NA,NA,NA,NA
"4546",2020-06-04,"RR",4831,4320.1095517771,73,NA,NA,NA,NA,NA,139,131.150567657529,NA,NA,NA,NA,NA
"4547",2020-06-05,"RR",5238,5115.47368224923,74,NA,NA,NA,NA,NA,139,144.466807778396,NA,NA,NA,NA,NA
"4548",2020-06-06,"RR",5529,5485.67118198856,75,NA,NA,NA,NA,NA,142,143.540573571368,NA,NA,NA,NA,NA
"4549",2020-06-07,"RR",5768,5771.32544733151,76,NA,NA,NA,NA,NA,145,143.371874584438,NA,NA,NA,NA,NA
"4550",2020-06-08,"RR",6056,6003.78018380527,77,NA,NA,NA,NA,NA,168,152.110572736677,NA,NA,NA,NA,NA
"4551",2020-06-09,"RR",6347,6305.25394279525,78,NA,NA,NA,NA,NA,182,175.908852066728,NA,NA,NA,NA,NA
"4552",2020-06-10,"RR",6594,6599.78669829738,79,NA,NA,NA,NA,NA,188,190.632120881988,NA,NA,NA,NA,NA
"4553",2020-06-11,"RR",6712,6839.83582522159,80,NA,NA,NA,NA,NA,192,188.809498669226,NA,NA,NA,NA,NA
"4554",2020-06-12,"RR",6842,6926.68868930013,81,NA,NA,NA,NA,NA,197,199.184384681717,NA,NA,NA,NA,NA
"4555",2020-06-13,"RR",6875,7052.4104972109,82,NA,NA,NA,NA,NA,200,201.070853306587,NA,NA,NA,NA,NA
"4556",2020-06-14,"RR",6881,7052.29586174126,83,NA,NA,NA,NA,NA,203,208.107239533224,NA,NA,NA,NA,NA
"4557",2020-06-15,"RR",6935,7038.93777076757,84,NA,NA,NA,NA,NA,216,207.439973313491,NA,NA,NA,NA,NA
"4558",2020-06-16,"RR",7150,7089.58709142101,85,NA,NA,NA,NA,NA,224,226.85945213402,NA,NA,NA,NA,NA
"4559",2020-06-17,"RR",7421,7333.37699514143,86,NA,NA,NA,NA,NA,224,229.442910821119,NA,NA,NA,NA,NA
"4560",2020-06-18,"RR",7650,7618.28087987228,87,NA,NA,NA,NA,NA,239,229.094965983626,NA,NA,NA,NA,NA
"4561",2020-06-19,"RR",8037,7843.64095126668,88,NA,NA,NA,NA,NA,245,247.464754357443,NA,NA,NA,NA,NA
"4562",2020-06-20,"RR",8120,8274.72346847983,89,NA,NA,NA,NA,NA,251,252.404344905787,NA,NA,NA,NA,NA
"4563",2020-06-21,"RR",8188,8293.5968772354,90,NA,NA,NA,NA,NA,251,255.474794609854,NA,NA,NA,NA,NA
"4564",2020-06-22,"RR",10340,8355.64611759352,91,NA,NA,NA,NA,NA,250,257.482713042093,NA,NA,NA,NA,NA
"4565",2020-06-23,"RR",10803,11016.9095253358,92,NA,NA,NA,NA,NA,259,253.642272818289,NA,NA,NA,NA,NA
"4566",2020-06-24,"RR",11872,11164.7727978273,93,NA,NA,NA,NA,NA,271,268.851739642578,NA,NA,NA,NA,NA
"4567",2020-06-25,"RR",12911,12438.5261722963,94,NA,NA,NA,NA,NA,273,278.133892914793,NA,NA,NA,NA,NA
"4568",2020-06-26,"RR",13078,13502.1804168418,95,NA,NA,NA,NA,NA,281,278.155816122053,NA,NA,NA,NA,NA
"4569",2020-06-27,"RR",14341,13500.9760660032,96,NA,NA,NA,NA,NA,281,286.393607261036,NA,NA,NA,NA,NA
"4570",2020-06-28,"RR",14459,15029.6133821383,97,NA,NA,NA,NA,NA,281,286.541253538274,NA,NA,NA,NA,NA
"4571",2020-06-29,"RR",14641,14894.3757399765,98,NA,NA,NA,NA,NA,283,284.246202207695,NA,NA,NA,NA,NA
"4572",2020-06-30,"RR",15153,15088.393160373,99,NA,NA,NA,NA,NA,314,289.952353457441,NA,NA,NA,NA,NA
"4573",2020-07-01,"RR",17583,15649.941145996,100,NA,NA,NA,NA,NA,354,326.25908033762,NA,NA,NA,NA,NA
"4574",2020-07-02,"RR",18323,18553.950035458,101,NA,NA,NA,NA,NA,358,369.088883551772,NA,NA,NA,NA,NA
"4575",2020-07-03,"RR",18769,18981.3255763418,102,NA,NA,NA,NA,NA,364,357.199780618058,NA,NA,NA,NA,NA
"4576",2020-07-04,"RR",18922,19404.7876186298,103,NA,NA,NA,NA,NA,368,369.533163060546,NA,NA,NA,NA,NA
"4577",2020-07-05,"RR",18948,19465.2802466318,104,NA,NA,NA,NA,NA,371,375.518477686735,NA,NA,NA,NA,NA
"4578",2020-07-06,"RR",19088,19425.8373446491,105,NA,NA,NA,NA,NA,376,379.234234170101,NA,NA,NA,NA,NA
"4579",2020-07-07,"RR",19284,19549.7366804961,106,NA,NA,NA,NA,NA,386,385.477182583238,NA,NA,NA,NA,NA
"4580",2020-07-08,"RR",20154,19723.964896172,107,NA,NA,NA,NA,NA,393,396.507589754015,NA,NA,NA,NA,NA
"4581",2020-07-09,"RR",21220,20736.3616181835,108,NA,NA,NA,NA,NA,393,401.945630372756,NA,NA,NA,NA,NA
"4582",2020-07-10,"RR",21849,21866.3649997449,109,NA,NA,NA,NA,NA,396,399.203814890528,NA,NA,NA,NA,NA
"4583",2020-07-11,"RR",22225,22427.2373938988,110,NA,NA,NA,NA,NA,396,403.872470428249,NA,NA,NA,NA,NA
"4584",2020-07-12,"RR",22627,22755.0453222717,111,NA,NA,NA,NA,NA,397,402.852948882296,NA,NA,NA,NA,NA
"4585",2020-07-13,"RR",22968,23151.7581646844,112,NA,NA,NA,NA,NA,398,403.558753042235,NA,NA,NA,NA,NA
"4586",2020-07-14,"RR",23681,23463.7778574615,113,NA,NA,NA,NA,NA,403,404.536254190417,NA,NA,NA,NA,NA
"4587",2020-07-15,"RR",24397,24255.2390070193,114,NA,NA,NA,NA,NA,415,409.599724997307,NA,NA,NA,NA,NA
"4588",2020-07-16,"RR",25007,24977.9733532227,115,NA,NA,NA,NA,NA,425,423.25962544056,NA,NA,NA,NA,NA
"4589",2020-07-17,"RR",25373,25576.52041063,116,NA,NA,NA,NA,NA,429,431.020964521679,NA,NA,NA,NA,NA
"4590",2020-07-18,"RR",25467,25887.8889133796,117,NA,NA,NA,NA,NA,429,433.081483742648,NA,NA,NA,NA,NA
"4591",2020-07-19,"RR",25686,25903.6712924471,118,NA,NA,NA,NA,NA,431,432.512913315787,NA,NA,NA,NA,NA
"4592",2020-07-20,"RR",25985,26123.8522849971,119,NA,NA,NA,NA,NA,435,436.130455403635,NA,NA,NA,NA,NA
"4593",2020-07-21,"RR",26954,26416.9032551098,120,NA,NA,NA,NA,NA,451,440.745644579736,NA,NA,NA,NA,NA
"4594",2020-07-22,"RR",27932,27538.288406221,121,NA,NA,NA,NA,NA,458,459.729599237713,NA,NA,NA,NA,NA
"4595",2020-07-23,"RR",28874,28543.7225764333,122,NA,NA,NA,NA,NA,465,463.146852939486,NA,NA,NA,NA,NA
"4596",2020-07-24,"RR",29394,29516.235103952,123,NA,NA,NA,NA,NA,473,469.325570307552,NA,NA,NA,NA,NA
"4597",2020-07-25,"RR",29829,29962.1584369823,124,NA,NA,NA,NA,NA,473,479.607459482694,NA,NA,NA,NA,NA
"4598",2020-07-26,"RR",29902,30380.0424670282,125,NA,NA,NA,NA,NA,474,476.263203187827,NA,NA,NA,NA,NA
"4599",2020-07-27,"RR",30316,30351.2772639509,126,NA,NA,NA,NA,NA,479,479.299972862371,NA,NA,NA,NA,NA
"4600",2020-07-28,"RR",30996,30819.5261804846,127,NA,NA,NA,NA,NA,493,485.337625411559,NA,NA,NA,NA,NA
"4601",2020-07-29,"RR",31455,31548.2307703221,128,NA,NA,NA,NA,NA,501,501.801337827406,NA,NA,NA,NA,NA
"4602",2020-07-30,"RR",32016,31960.6812013731,129,NA,NA,NA,NA,NA,505,506.650772486868,NA,NA,NA,NA,NA
"4603",2020-07-31,"RR",32723,32547.7872352827,130,NA,NA,NA,NA,NA,513,509.246648573786,NA,NA,NA,NA,NA
"4604",2020-08-01,"RR",33151,33291.227223432,131,NA,NA,NA,NA,NA,513,519.595621971472,NA,NA,NA,NA,NA
"4605",2020-08-02,"RR",33188,33661.1127230674,132,NA,NA,NA,NA,NA,513,517.187366713932,NA,NA,NA,NA,NA
"4606",2020-08-03,"RR",33194,33598.5104722455,133,NA,NA,NA,NA,NA,528,517.542300260775,NA,NA,NA,NA,NA
"4607",2020-08-04,"RR",34296,33565.9410520412,134,NA,NA,NA,NA,NA,532,537.742177683208,NA,NA,NA,NA,NA
"4608",2020-08-05,"RR",34929,34903.5343704285,135,NA,NA,NA,NA,NA,538,536.992608766325,NA,NA,NA,NA,NA
"4609",2020-08-06,"RR",35540,35446.5947514753,136,NA,NA,NA,NA,NA,544,542.880929345478,NA,NA,NA,NA,NA
"4610",2020-08-07,"RR",35933,36077.5516230629,137,NA,NA,NA,NA,NA,547,550.52692223028,NA,NA,NA,NA,NA
"4611",2020-08-08,"RR",36387,36422.1482534478,138,NA,NA,NA,NA,NA,547,551.307971844245,NA,NA,NA,NA,NA
"4612",2020-08-09,"RR",36449,36886.4412090869,139,NA,NA,NA,NA,NA,547,551.91364120247,NA,NA,NA,NA,NA
"4613",2020-08-10,"RR",37006,36843.8831474845,140,NA,NA,NA,NA,NA,551,551.242305727222,NA,NA,NA,NA,NA
"4614",2020-08-11,"RR",37579,37499.0502426502,141,NA,NA,NA,NA,NA,555,557.380225621055,NA,NA,NA,NA,NA
"4615",2020-08-12,"RR",38270,38070.6237586692,142,NA,NA,NA,NA,NA,561,559.912849220903,NA,NA,NA,NA,NA
"4616",2020-08-13,"RR",38897,38800.8465635576,143,NA,NA,NA,NA,NA,565,566.534219618046,NA,NA,NA,NA,NA
"4617",2020-08-14,"RR",39397,39425.5502522387,144,NA,NA,NA,NA,NA,568,569.097047080932,NA,NA,NA,NA,NA
"4618",2020-08-15,"RR",39623,39905.7406840927,145,NA,NA,NA,NA,NA,568,572.004504979769,NA,NA,NA,NA,NA
"4619",2020-08-16,"RR",39665,40064.9287185289,146,NA,NA,NA,NA,NA,568,571.130271733226,NA,NA,NA,NA,NA
"4620",2020-08-17,"RR",40183,40044.3925127076,147,NA,NA,NA,NA,NA,574,571.468934892277,NA,NA,NA,NA,NA
"4621",2020-08-18,"RR",40501,40649.7432150566,148,NA,NA,NA,NA,NA,575,579.260505961417,NA,NA,NA,NA,NA
"4622",2020-08-19,"RR",40989,40912.3312659358,149,NA,NA,NA,NA,NA,576,578.223135777397,NA,NA,NA,NA,NA
"4623",2020-08-20,"RR",41191,41439.0888881546,150,NA,NA,NA,NA,NA,576,578.685377732129,NA,NA,NA,NA,NA
"4624",2020-08-21,"RR",41527,41569.0481010624,151,NA,NA,NA,NA,NA,579,579.154831942122,NA,NA,NA,NA,NA
"4625",2020-08-22,"RR",41730,41927.2755043701,152,NA,NA,NA,NA,NA,579,582.276982427211,NA,NA,NA,NA,NA
"4626",2020-08-23,"RR",41770,42086.5777754625,153,NA,NA,NA,NA,NA,579,581.779194108557,NA,NA,NA,NA,NA
"4627",2020-08-24,"RR",42044,42073.5746121935,154,NA,NA,NA,NA,NA,582,580.810945210235,NA,NA,NA,NA,NA
"4628",2020-08-25,"RR",42359,42381.9494837062,155,NA,NA,NA,NA,NA,582,585.576799934111,NA,NA,NA,NA,NA
"4629",2020-08-26,"RR",42690,42695.1217828021,156,NA,NA,NA,NA,NA,586,583.499031747031,NA,NA,NA,NA,NA
"4630",2020-08-27,"RR",42997,43027.870368601,157,NA,NA,NA,NA,NA,587,589.105161351519,NA,NA,NA,NA,NA
"4631",2020-08-28,"RR",43299,43327.8400731255,158,NA,NA,NA,NA,NA,587,588.723428138705,NA,NA,NA,NA,NA
"4632",2020-08-29,"RR",43470,43626.7128747813,159,NA,NA,NA,NA,NA,587,588.341787391515,NA,NA,NA,NA,NA
"4633",2020-08-30,"RR",43518,43762.3982329008,160,NA,NA,NA,NA,NA,587,588.74060383182,NA,NA,NA,NA,NA
"4634",2020-08-31,"RR",43707,43770.0622477874,161,NA,NA,NA,NA,NA,593,588.556147492881,NA,NA,NA,NA,NA
"4635",2020-09-01,"RR",44036,43975.5572887131,162,NA,NA,NA,NA,NA,595,596.329828930478,NA,NA,NA,NA,NA
"4636",2020-09-02,"RR",44334,44327.9630616243,163,NA,NA,NA,NA,NA,596,596.581197785638,NA,NA,NA,NA,NA
"4637",2020-09-03,"RR",44665,44619.4974792922,164,NA,NA,NA,NA,NA,598,596.91688394547,NA,NA,NA,NA,NA
"4638",2020-09-04,"RR",44975,44961.0595455129,165,NA,NA,NA,NA,NA,598,600.035965253054,NA,NA,NA,NA,NA
"4639",2020-09-05,"RR",45137,45268.5374844918,166,NA,NA,NA,NA,NA,598,599.059972891301,NA,NA,NA,NA,NA
"4640",2020-09-06,"RR",45253,45395.8642860732,167,NA,NA,NA,NA,NA,598,599.512794045656,NA,NA,NA,NA,NA
"4641",2020-09-07,"RR",45302,45493.5525435954,168,NA,NA,NA,NA,NA,598,599.404619479717,NA,NA,NA,NA,NA
"4642",2020-09-08,"RR",45505,45513.5812548286,169,NA,NA,NA,NA,NA,605,599.477741731814,NA,NA,NA,NA,NA
"4643",2020-09-09,"RR",45855,45739.7053950175,170,NA,NA,NA,NA,NA,607,608.233670090214,NA,NA,NA,NA,NA
"4644",2020-09-10,"RR",46102,46119.6171514404,171,NA,NA,NA,NA,NA,609,608.411860262562,NA,NA,NA,NA,NA
"4645",2020-09-11,"RR",46348,46347.0119452755,172,NA,NA,NA,NA,NA,610,609.776910400721,NA,NA,NA,NA,NA
"4646",2020-09-12,"RR",46478,46595.5823241887,173,NA,NA,NA,NA,NA,610,611.708266103143,NA,NA,NA,NA,NA
"4647",2020-09-13,"RR",46545,46696.1010662195,174,NA,NA,NA,NA,NA,610,610.757911898892,NA,NA,NA,NA,NA
"4648",2020-09-14,"RR",46848,46740.8925405992,175,NA,NA,NA,NA,NA,611,611.775466848391,NA,NA,NA,NA,NA
"4649",2020-09-15,"RR",47164,47090.5592913036,176,NA,NA,NA,NA,NA,611,612.401394851701,NA,NA,NA,NA,NA
"4650",2020-09-16,"RR",47398,47410.7638749267,177,NA,NA,NA,NA,NA,611,612.613615647677,NA,NA,NA,NA,NA
"4651",2020-09-17,"RR",47692,47631.8907645109,178,NA,NA,NA,NA,NA,613,611.895196466651,NA,NA,NA,NA,NA
"4652",2020-09-18,"RR",48088,47942.5788307965,179,NA,NA,NA,NA,NA,613,615.043412038594,NA,NA,NA,NA,NA
"4653",2020-09-19,"RR",48302,48366.9503638589,180,NA,NA,NA,NA,NA,613,613.676659588763,NA,NA,NA,NA,NA
"4654",2020-09-20,"RR",48330,48545.5560694071,181,NA,NA,NA,NA,NA,613,614.003783807386,NA,NA,NA,NA,NA
"4655",2020-09-21,"RR",48542,48528.3159989951,182,NA,NA,NA,NA,NA,616,613.832119112322,NA,NA,NA,NA,NA
"4656",2020-09-22,"RR",48919,48772.1641153748,183,NA,NA,NA,NA,NA,616,617.796758207909,NA,NA,NA,NA,NA
"4657",2020-09-23,"RR",49216,49184.0123790491,184,NA,NA,NA,NA,NA,635,616.559136670232,NA,NA,NA,NA,NA
"4658",2020-09-24,"RR",49474,49469.6291664285,185,NA,NA,NA,NA,NA,637,640.90387817266,NA,NA,NA,NA,NA
"4659",2020-09-25,"RR",49681,49724.5009786048,186,NA,NA,NA,NA,NA,637,637.456486964056,NA,NA,NA,NA,NA
"4660",2020-09-26,"RR",49911,49920.0657302036,187,NA,NA,NA,NA,NA,637,635.693647431212,NA,NA,NA,NA,NA
"4661",2020-09-27,"RR",49968,50153.5406134744,188,NA,NA,NA,NA,NA,637,639.740921591941,NA,NA,NA,NA,NA
"4662",2020-09-28,"RR",50185,50165.4217050473,189,NA,NA,NA,NA,NA,641,637.836555467308,NA,NA,NA,NA,NA
"4663",2020-09-29,"RR",50449,50411.7820530294,190,NA,NA,NA,NA,NA,648,645.319988624891,NA,NA,NA,NA,NA
"4664",2020-09-30,"RR",NA,NA,191,50682.4899874661,50317.3302918055,51047.6496831267,50124.0264255288,51240.9535494034,NA,NA,650.922574894139,644.679591166083,657.165558622196,641.374755210535,660.470394577743
"4665",2020-10-01,"RR",NA,NA,192,50911.0708471272,50326.6383933978,51495.5033008566,50017.2585406211,51804.8831536333,NA,NA,653.764513251393,643.596695959194,663.932330543591,638.214178618058,669.314847884728
"4666",2020-10-02,"RR",NA,NA,193,51139.6517067882,50370.9784007551,51908.3250128213,49964.0673321853,52315.2360813912,NA,NA,655.170272107264,642.106687024203,668.233857190325,635.191242811713,675.149301402815
"4667",2020-10-03,"RR",NA,NA,194,51368.2325664493,50427.5257816224,52308.9393512762,49929.5456904439,52806.9194424547,NA,NA,658.151489478567,643.056138707503,673.246840249632,635.065142708968,681.237836248166
"4668",2020-10-04,"RR",NA,NA,195,51596.8134261103,50488.9015703275,52704.7252818931,49902.4084612531,53291.2183909675,NA,NA,660.277461026442,643.242051305634,677.31287074725,634.224050135809,686.330871917075
"4669",2020-10-05,"RR",NA,NA,196,51825.3942857714,50551.7489256811,53099.0396458616,49877.5217990387,53773.266772504,NA,NA,663.666929214663,644.745723634217,682.588134795108,634.729442437849,692.604415991476
"4670",2020-10-06,"RR",NA,NA,197,52053.9751454324,50614.2750722634,53493.6752186014,49852.1438904007,54255.8064004641,NA,NA,665.955217268944,644.905320267536,687.005114270353,633.76217790146,698.148256636429
"4671",2020-10-07,"RR",NA,NA,198,52282.5560050934,50675.4294858761,53889.6825243108,49824.6680972225,54740.4439129644,NA,NA,669.241558206511,646.033027240904,692.450089172118,633.747173080195,704.735943332827
"4672",2020-10-08,"RR",NA,NA,199,52511.1368647545,50734.5597839828,54287.7139455262,49794.0966865139,55228.177042995,NA,NA,671.481977515044,645.939198336359,697.024756693728,632.417667813227,710.54628721686
"4673",2020-10-09,"RR",NA,NA,200,52739.7177244155,50791.2456813739,54688.1897674572,49759.7868875148,55719.6485613163,NA,NA,674.683701609357,646.830696870666,702.536706348049,632.086206809482,717.281196409233
"4674",2020-10-10,"RR",NA,NA,201,52968.2985840766,50845.210559306,55091.3866088471,49721.3156483644,56215.2815197887,NA,NA,676.955120467631,646.660831457417,707.249409477845,630.62400356713,723.286237368132
"4675",2020-10-11,"RR",NA,NA,202,53196.8794437376,50896.2708121951,55497.4880752802,49678.4021685534,56715.3567189218,NA,NA,680.13257847823,647.414944949175,712.850212007285,630.095275961201,730.16988099526
"4676",2020-10-12,"RR",NA,NA,203,53425.4603033987,50944.3051646166,55906.6154421807,49630.8609733259,57220.0596334715,NA,NA,682.448651139634,647.18114701645,717.716155262818,628.511658072418,736.385644206849
"4677",2020-10-13,"RR",NA,NA,204,53654.0411630597,50989.2352453932,56318.8470807262,49578.5722043088,57729.5101218106,NA,NA,685.59760094355,647.784974839953,723.410227047146,627.768179704121,743.427022182979
"4678",2020-03-10,"RS",1,0.999552786501298,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4679",2020-03-11,"RS",2,1.99910557707942,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4680",2020-03-12,"RS",4,3.32028729432215,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4681",2020-03-13,"RS",4,5.19538693123344,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4682",2020-03-16,"RS",8,5.15873761639322,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4683",2020-03-18,"RS",19,11.7786073693776,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4684",2020-03-19,"RS",31,23.3694419170644,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4685",2020-03-20,"RS",43,35.7104929172985,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4686",2020-03-21,"RS",69,48.5494931145945,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4687",2020-03-22,"RS",77,76.5655740884455,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4688",2020-03-23,"RS",96,78.8633946483705,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4689",2020-03-24,"RS",112,107.074679743259,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4690",2020-03-25,"RS",162,115.97556271014,13,NA,NA,NA,NA,NA,1,0.0166075975393073,NA,NA,NA,NA,NA
"4691",2020-03-26,"RS",190,178.189064362823,14,NA,NA,NA,NA,NA,1,1.14149746185291,NA,NA,NA,NA,NA
"4692",2020-03-27,"RS",197,188.540286225227,15,NA,NA,NA,NA,NA,2,0.876701100981196,NA,NA,NA,NA,NA
"4693",2020-03-28,"RS",200,211.718037378551,16,NA,NA,NA,NA,NA,2,2.07764280713116,NA,NA,NA,NA,NA
"4694",2020-03-29,"RS",230,209.353224390845,17,NA,NA,NA,NA,NA,2,2.08205183577183,NA,NA,NA,NA,NA
"4695",2020-03-30,"RS",254,255.248993822641,18,NA,NA,NA,NA,NA,4,2.16531093912882,NA,NA,NA,NA,NA
"4696",2020-03-31,"RS",305,266.148522234074,19,NA,NA,NA,NA,NA,4,4.81440720517305,NA,NA,NA,NA,NA
"4697",2020-04-01,"RS",316,334.29169822567,20,NA,NA,NA,NA,NA,5,4.16401185737246,NA,NA,NA,NA,NA
"4698",2020-04-02,"RS",386,324.272343315798,21,NA,NA,NA,NA,NA,5,5.60821328328861,NA,NA,NA,NA,NA
"4699",2020-04-03,"RS",410,427.406874979252,22,NA,NA,NA,NA,NA,6,5.64626246942774,NA,NA,NA,NA,NA
"4700",2020-04-04,"RS",418,412.334940749541,23,NA,NA,NA,NA,NA,7,6.8512116358514,NA,NA,NA,NA,NA
"4701",2020-04-05,"RS",468,460.802150246209,24,NA,NA,NA,NA,NA,7,7.96106752030219,NA,NA,NA,NA,NA
"4702",2020-04-06,"RS",501,491.141134826663,25,NA,NA,NA,NA,NA,8,7.54467508120372,NA,NA,NA,NA,NA
"4703",2020-04-07,"RS",555,538.303432774553,26,NA,NA,NA,NA,NA,8,8.98967844666724,NA,NA,NA,NA,NA
"4704",2020-04-08,"RS",581,586.325313527646,27,NA,NA,NA,NA,NA,10,8.62209735206576,NA,NA,NA,NA,NA
"4705",2020-04-09,"RS",636,613.864377166393,28,NA,NA,NA,NA,NA,14,10.9480681185673,NA,NA,NA,NA,NA
"4706",2020-04-10,"RS",640,677.260710279096,29,NA,NA,NA,NA,NA,15,14.8664002306198,NA,NA,NA,NA,NA
"4707",2020-04-11,"RS",653,668.046649609042,30,NA,NA,NA,NA,NA,16,14.9322348107719,NA,NA,NA,NA,NA
"4708",2020-04-12,"RS",664,705.059114274995,31,NA,NA,NA,NA,NA,16,16.5332584367466,NA,NA,NA,NA,NA
"4709",2020-04-13,"RS",685,700.734435437839,32,NA,NA,NA,NA,NA,17,17.273083328381,NA,NA,NA,NA,NA
"4710",2020-04-14,"RS",720,738.712031773309,33,NA,NA,NA,NA,NA,18,18.8697566652321,NA,NA,NA,NA,NA
"4711",2020-04-15,"RS",762,757.935890530254,34,NA,NA,NA,NA,NA,19,20.175299182438,NA,NA,NA,NA,NA
"4712",2020-04-16,"RS",792,806.858865892455,35,NA,NA,NA,NA,NA,21,20.7918486638986,NA,NA,NA,NA,NA
"4713",2020-04-17,"RS",831,821.137750828182,36,NA,NA,NA,NA,NA,24,22.8791971076164,NA,NA,NA,NA,NA
"4714",2020-04-18,"RS",854,869.860234087603,37,NA,NA,NA,NA,NA,24,25.344175577564,NA,NA,NA,NA,NA
"4715",2020-04-19,"RS",869,876.446802368501,38,NA,NA,NA,NA,NA,26,24.6599115999843,NA,NA,NA,NA,NA
"4716",2020-04-20,"RS",904,903.219938506876,39,NA,NA,NA,NA,NA,27,27.1169384288173,NA,NA,NA,NA,NA
"4717",2020-04-21,"RS",918,929.822228126058,40,NA,NA,NA,NA,NA,27,28.3127008828742,NA,NA,NA,NA,NA
"4718",2020-04-22,"RS",970,943.348978309187,41,NA,NA,NA,NA,NA,28,27.9368926056453,NA,NA,NA,NA,NA
"4719",2020-04-23,"RS",1039,999.632014857152,42,NA,NA,NA,NA,NA,29,29.7801272863273,NA,NA,NA,NA,NA
"4720",2020-04-24,"RS",1096,1057.32060977556,43,NA,NA,NA,NA,NA,34,30.3287689681491,NA,NA,NA,NA,NA
"4721",2020-04-25,"RS",1166,1113.27207895671,44,NA,NA,NA,NA,NA,35,35.8403296585714,NA,NA,NA,NA,NA
"4722",2020-04-26,"RS",1208,1183.62009448823,45,NA,NA,NA,NA,NA,38,35.3233520204453,NA,NA,NA,NA,NA
"4723",2020-04-27,"RS",1256,1221.5357745316,46,NA,NA,NA,NA,NA,45,38.9651585614309,NA,NA,NA,NA,NA
